,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.75,2.25,1.75,1.75,1.25,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.0,1.25,1.25,2.5,0.25,0.0,0.0,0.25,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,3.5,2.5,0.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.875,1.75,1.125,0.0,1.25,0.25,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,2.75,1.0,1.75,0.5,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.375,0.125,0.0,4.625,3.75,2.625,1.75,4.5,0.25,0.0,0.0,0.125,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.375,0.75,0.0,2.625,7.875,4.75,3.625,1.25,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.5,2.375,1.625,0.0,0.875,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,0.75,0.25,3.5,0.5,0.5,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,2.0,1.75,0.0,4.25,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.5,0.5,2.0,0.25,0.5,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.25,0.0,1.25,2.0,1.375,0.0,1.5,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.25,2.125,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,2.0,1.75,0.0,1.5,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,0.0,2.5,1.75,0.25,1.25,0.25,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.25,0.0,4.25,7.625,6.25,1.5,4.75,6.375,0.0,0.0,0.5,0.25
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,2.25,2.0,2.25,1.25,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.75,0.5,1.25,4.0,0.25,0.0,0.0,0.25,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,10.125,9.25,4.5,4.25,4.25,0.625,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,7.75,8.0,6.5,2.875,5.125,0.875,0.0,0.125,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,7.625,0.0,0.0,10.375,14.625,5.375,3.5,2.0,0.25,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.75,0.0,0.5,4.75,5.5,2.0,1.25,2.5,0.5,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.625,2.875,1.75,3.5,0.25,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.875,0.5,0.0,4.875,3.5,3.0,1.0,1.875,0.125,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.25,4.25,2.0,3.5,0.25,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.875,0.25,0.0,3.5,2.375,2.375,0.0,0.75,0.0,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4375,0.0,0.0,7.5625,8.875,3.25,4.5,3.375,0.25,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.125,0.375,0.0,5.75,6.25,5.75,2.25,4.0,1.75,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833333333333333,0.0,0.0,10.791666666666668,10.5,5.875,3.0,3.625,0.125,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.8333333333333335,0.0,0.0,3.6666666666666665,4.25,3.0,0.75,3.0,2.25,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.25,0.0,0.0,4.5,7.5,0.0,1.25,6.0,6.75,5.625,0.75,0.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.5,0.0,0.0,1.5,3.25,0.0,2.25,1.5,4.75,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0.0,0.5,0.0,0.0,1.0,1.75,0.0,1.0,3.5,5.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,1.25,0.0,0.0,3.0,3.0,0.0,3.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,1.25,0.0,0.0,2.25,7.5,0.0,0.75,2.5,2.75,4.0,0.0,0.0,2.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,0.0,2.5,3.5,0.0,0.5,5.25,9.25,7.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.25,0.0,0.0,0.75,4.0,0.0,0.0,6.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,1.0,0.0,0.0,1.5,1.5,0.0,0.5,1.25,4.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.0,0.5,0.0,0.0,2.75,1.5,0.0,1.5,2.75,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.25,0.0,0.0,1.25,2.25,0.0,2.25,0.5,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,0.5,0.0,0.0,1.75,8.0,0.0,1.75,3.25,3.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5,7.5,0.5,0.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0.0,0.75,0.0,0.0,2.25,2.0,0.0,0.75,3.75,3.0,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,1.5,0.0,0.0,1.0,2.25,0.0,1.0,1.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,4.25,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0,1.25,0.0,0.0,1.5,1.25,0.0,0.5,0.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0,0.5,2.25,0.0,0.0,4.0,2.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,0.0,0.875,0.0,0.0,1.125,2.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.0,2.0,0.0,0.0,2.25,1.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,1.25,0.0,0.0,1.0,1.0,0.0,0.75,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.0,1.25,0.0,0.0,1.375,1.875,0.0,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.0,0.625,0.0,0.0,2.375,1.75,0.0,1.5,0.0,2.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.0,0.5,0.0,0.0,1.25,1.25,0.0,1.5,2.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,2.0,2.75,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.75,2.0,0.0,1.5,3.5,2.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.25,0.0,0.0,2.5,0.75,0.0,0.5,0.25,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,1.5,0.0,0.0,3.75,7.0,0.0,2.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,1.0,0.0,0.0,4.25,6.0,0.0,1.25,6.5,7.75,3.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.5,3.75,0.5,0.0,5.75,5.0,0.0,2.75,2.0,6.75,2.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,1.75,0.0,0.0,4.75,4.0,0.0,2.0,3.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.5,1.25,0.0,0.0,8.0,4.25,0.0,3.5,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,1.0,0.0,0.0,4.25,7.375,0.0,2.125,9.25,8.625,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.75,2.5,0.0,0.0,5.75,5.5,0.0,2.75,0.75,12.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,3.25,0.0,0.0,7.5,16.25,0.0,7.0,2.75,2.25,1.25,0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.0,0.75,0.0,0.0,4.5,3.25,0.0,4.25,1.75,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.5,3.75,0.0,0.5,6.75,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.0,0.25,0.0,0.0,1.5,1.5,0.0,1.25,2.25,3.0,5.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.75,4.0,4.75,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.0,0.5,0.0,0.0,1.0,2.75,0.0,0.5,1.5,4.25,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,0.0,0.5,3.75,0.5,0.5,7.125,5.25,4.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.25,0.0,0.0,1.75,1.0,0.0,0.25,1.75,5.25,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0.0,1.0,0.0,0.0,2.5,11.25,0.0,2.5,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,0.0,1.25,1.25,0.0,3.75,3.5,0.0,3.0,2.0,4.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0,0.5,3.25,0.0,0.5,7.0,5.75,4.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.5,0.0,0.0,1.75,0.75,0.0,0.75,1.0,4.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0.0,1.0,0.0,0.0,2.75,9.5,0.0,2.75,3.25,5.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0.0,2.5,0.0,1.0,4.25,3.625,0.0,2.375,1.75,4.25,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.5,5.25,0.0,0.5,7.75,6.0,4.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,2.25,0.5,0.0,1.0,1.0,4.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.0,0.75,0.0,0.0,2.75,10.5,0.0,3.75,4.0,6.25,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0,1.5,1.0,0.0,3.5,4.375,0.0,3.125,1.75,5.0,1.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,0.75,0.0,0.0,3.25,5.0,0.0,0.75,4.5,4.5,2.5,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,1.0,0.0,0.0,2.5,0.75,0.0,1.0,1.0,4.0,2.5,0.375,0.5,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.75,0.0,0.0,3.0,2.75,0.0,1.0,4.0,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,1.25,0.0,0.0,1.5,2.75,0.0,0.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,0.75,0.0,0.0,1.5,0.25,0.0,0.0,2.75,0.25,1.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.25,2.0,0.25,0.0,4.25,2.75,0.0,1.25,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,2.75,4.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,5.0,3.0,6.75,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0.0,0.0,0.0,0.0,0.75,3.0,0.0,0.75,4.0,3.25,2.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,2.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,0.0,2.25,1.0,0.0,0.75,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.0,1.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0.0,0.0,0.0,0.0,0.75,2.5,0.0,2.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.75,2.75,2.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0,1.0,1.25,0.0,1.25,0.75,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,0.0,1.0,1.0,0.0,6.25,7.5,0.0,6.0,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,5.0,10.75,6.75,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.25,2.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.75,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,2.25,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.5,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,5.0,1.0,0.0,0.0,10.5,10.25,0.0,1.25,0.0,8.25,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,1.0,0.0,0.0,4.5,0.75,0.0,0.0,3.5,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.75,2.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0.0,0.25,0.0,0.0,4.75,7.5,0.0,5.25,0.75,1.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.5,11.5,5.5,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,1.5,0.0,0.0,3.25,4.75,0.0,0.75,5.5,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0,2.0,0.0,0.0,3.5,2.0,0.0,1.5,7.25,3.25,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0.0,0.5,0.0,0.0,3.0,3.5,0.0,2.5,1.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0.0,2.0,0.0,0.0,4.25,4.0,0.0,0.0,3.25,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,0.0,3.5,0.0,0.0,2.5,4.75,0.0,2.25,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,0.0,1.0,0.0,0.0,4.25,2.25,0.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,0.0,2.5,0.0,0.0,3.5,5.5,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0.0,1.5,0.0,0.0,4.25,2.75,0.0,0.0,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0.0,2.0,0.0,0.0,4.0,3.0,0.0,3.5,0.0,3.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,0.0,1.0,0.0,0.0,5.0,2.5,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,3.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,1.0,0.0,0.0,2.5,2.5,0.0,2.0,4.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,3.0,0.0,0.0,3.5,5.0,0.0,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0.0,0.75,0.0,0.0,4.75,3.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.5,2.5,0.0,0.5,11.5,7.0,0.0,9.5,2.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.25,4.25,3.75,4.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,2.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.25,2.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.25,1.25,0.0,0.0,2.75,1.75,1.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,2.25,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0.75,0.0,0.0,1.0,2.0,0.0,0.5,1.75,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.75,4.75,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0.0,0.25,0.0,0.0,0.75,2.25,0.0,1.25,2.25,2.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,1.0,0.0,0.0,2.0,2.25,0.0,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0.25,0.5,0.0,0.0,1.0,3.75,0.0,2.75,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.25,2.75,5.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,0.0,3.0,10.0,0.0,2.75,5.0,6.5,8.125,1.5,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0.75,1.5,0.5,0.0,5.5,4.5,0.0,6.0,1.75,5.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0.0,0.0,0.0,0.0,1.0,2.75,0.0,0.5,4.5,5.25,4.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0.0,1.375,0.0,0.0,5.125,2.25,0.0,2.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0.0,0.25,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.5,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,0.0,1.5,0.0,0.0,4.0,2.0,0.0,3.0,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0.0,1.25,0.0,0.0,2.0,4.25,0.0,1.0,2.25,1.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0.0,2.0,0.0,0.0,4.25,1.75,0.0,2.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0.0,1.75,0.0,0.0,1.75,2.125,0.0,1.125,3.0,1.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.0,0.75,0.0,0.0,2.25,5.5,0.0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
